region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Marechal Deodoro,2020-10-07,,estimate,0.94,0.92,0.09,0.76,0.86,0.91,0.96,0.99,1.05
Coruripe,2020-09-24,,estimate,0.94,0.93,0.06,0.83,0.91,0.93,0.95,0.97,1
Coruripe,2020-09-25,,estimate,0.94,0.93,0.06,0.84,0.91,0.93,0.95,0.97,1.01
Penedo,2020-09-30,,estimate,0.94,0.93,0.09,0.76,0.88,0.92,0.95,0.98,1.05
Penedo,2020-09-29,,estimate,0.94,0.93,0.09,0.77,0.89,0.93,0.96,0.98,1.05
Arapiraca,2020-10-05,,estimate,0.94,0.94,0.08,0.81,0.89,0.92,0.96,0.99,1.06
Maceió,2020-10-13,,estimate,0.94,0.95,0.11,0.79,0.88,0.91,0.96,1.01,1.15
Palmeira dos Índios,2020-09-30,,estimate,0.95,0.94,0.05,0.85,0.92,0.94,0.95,0.97,1.02
Palmeira dos Índios,2020-09-29,,estimate,0.95,0.94,0.05,0.86,0.92,0.94,0.96,0.97,1.01
Palmeira dos Índios,2020-09-28,,estimate,0.95,0.94,0.05,0.86,0.92,0.94,0.96,0.97,1.02
Palmeira dos Índios,2020-10-05,,estimate,0.95,0.94,0.06,0.83,0.92,0.94,0.96,0.97,1.02
Palmeira dos Índios,2020-10-06,,estimate,0.95,0.94,0.06,0.83,0.92,0.94,0.96,0.97,1.02
Palmeira dos Índios,2020-10-07,,estimate,0.95,0.94,0.06,0.83,0.92,0.94,0.96,0.97,1.02
Coruripe,2020-09-26,,estimate,0.95,0.94,0.06,0.84,0.91,0.94,0.95,0.97,1.01
Palmeira dos Índios,2020-10-04,,estimate,0.95,0.94,0.06,0.84,0.92,0.94,0.96,0.97,1.01
Palmeira dos Índios,2020-10-03,,estimate,0.95,0.94,0.06,0.84,0.92,0.94,0.96,0.97,1.02
Palmeira dos Índios,2020-10-08,,estimate,0.95,0.94,0.06,0.84,0.92,0.94,0.96,0.97,1.02
Palmeira dos Índios,2020-10-09,,estimate,0.95,0.94,0.06,0.84,0.92,0.94,0.96,0.97,1.02
Coruripe,2020-09-27,,estimate,0.95,0.94,0.06,0.84,0.92,0.94,0.96,0.97,1.03
Palmeira dos Índios,2020-10-01,,estimate,0.95,0.94,0.06,0.85,0.92,0.94,0.96,0.97,1.01
Palmeira dos Índios,2020-10-02,,estimate,0.95,0.94,0.06,0.85,0.92,0.94,0.96,0.97,1.01
Penedo,2020-09-28,,estimate,0.95,0.94,0.09,0.77,0.9,0.94,0.96,0.99,1.06
Marechal Deodoro,2020-10-08,,estimate,0.95,0.94,0.09,0.78,0.88,0.92,0.97,0.99,1.06
Palmeira dos Índios,2020-10-11,,estimate,0.95,0.95,0.05,0.85,0.92,0.94,0.96,0.97,1.02
