region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Coruripe,2020-10-05,,estimate,-0.008,-0.005,0.019,-0.029,-0.015,-0.011,-0.005,0.001,0.029
Coruripe,2020-10-06,,estimate,-0.008,-0.004,0.02,-0.027,-0.014,-0.01,-0.005,0.003,0.031
Palmeira dos Índios,2020-11-11,,estimate based on partial data,-0.008,-0.001,0.041,-0.052,-0.019,-0.011,-0.001,0.013,0.07
Palmeira dos Índios,2020-11-12,,estimate based on partial data,-0.008,0,0.043,-0.055,-0.02,-0.012,-0.001,0.014,0.074
Palmeira dos Índios,2020-11-13,,estimate based on partial data,-0.008,0,0.045,-0.058,-0.02,-0.012,-0.001,0.015,0.076
Palmeira dos Índios,2020-11-14,,estimate based on partial data,-0.008,0,0.047,-0.061,-0.021,-0.012,-0.001,0.015,0.08
Palmeira dos Índios,2020-11-16,,estimate based on partial data,-0.008,0,0.051,-0.066,-0.022,-0.012,-0.001,0.015,0.085
Palmeira dos Índios,2020-11-17,,estimate based on partial data,-0.008,0,0.053,-0.067,-0.022,-0.012,-0.001,0.016,0.088
Palmeira dos Índios,2020-11-18,,estimate based on partial data,-0.008,0.001,0.055,-0.071,-0.023,-0.012,-0.001,0.016,0.091
Palmeira dos Índios,2020-11-19,,forecast,-0.008,0.001,0.055,-0.071,-0.023,-0.012,-0.001,0.016,0.091
Palmeira dos Índios,2020-11-20,,forecast,-0.008,0.001,0.055,-0.071,-0.023,-0.012,-0.001,0.016,0.091
Palmeira dos Índios,2020-11-21,,forecast,-0.008,0.001,0.055,-0.071,-0.023,-0.012,-0.001,0.016,0.091
Palmeira dos Índios,2020-11-22,,forecast,-0.008,0.001,0.055,-0.071,-0.023,-0.012,-0.001,0.016,0.091
Palmeira dos Índios,2020-11-23,,forecast,-0.008,0.001,0.055,-0.071,-0.023,-0.012,-0.001,0.016,0.091
Palmeira dos Índios,2020-11-24,,forecast,-0.008,0.001,0.055,-0.071,-0.023,-0.012,-0.001,0.016,0.091
Palmeira dos Índios,2020-11-25,,forecast,-0.008,0.001,0.055,-0.071,-0.023,-0.012,-0.001,0.016,0.091
Marechal Deodoro,2020-10-11,,estimate,-0.007,-0.008,0.026,-0.049,-0.023,-0.012,-0.002,0.005,0.036
Arapiraca,2020-10-07,,estimate,-0.007,-0.007,0.022,-0.04,-0.021,-0.012,-0.003,0.004,0.032
