region,date,median,type,strat,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Piauí,2020-10-09,828,reported,,,,,,,,,
Piauí,2020-10-09,670,estimate,,693,229,362,532,612,726,828,1100
Piauí,2020-10-10,317,reported,,,,,,,,,
Piauí,2020-10-10,359,estimate,,373,124,198,285,330,389,443,595
Piauí,2020-10-11,232,reported,,,,,,,,,
Piauí,2020-10-11,246,estimate,,257,86,138,197,225,268,306,415
Piauí,2020-10-12,313,reported,,,,,,,,,
Piauí,2020-10-12,480,estimate,,495,165,262,377,440,520,590,789
Piauí,2020-10-13,648,reported,,,,,,,,,
Piauí,2020-10-13,672,estimate,,706,236,375,540,618,737,848,1132
Piauí,2020-10-14,868,reported,,,,,,,,,
Piauí,2020-10-14,649,estimate,,674,222,357,517,596,704,808,1083
Piauí,2020-10-15,827,reported,,,,,,,,,
Piauí,2020-10-15,662,estimate,,683,225,361,521,609,720,814,1078
Piauí,2020-10-16,682,reported,,,,,,,,,
Piauí,2020-10-16,655,estimate,,681,220,356,527,600,713,814,1078
Piauí,2020-10-17,362,reported,,,,,,,,,
Piauí,2020-10-17,348,estimate,,363,123,192,278,321,378,433,581
Piauí,2020-10-18,194,reported,,,,,,,,,
Piauí,2020-10-18,236,estimate,,247,82,130,191,218,256,295,394
Piauí,2020-10-19,514,reported,,,,,,,,,
Piauí,2020-10-19,460,estimate,,478,157,258,367,423,499,569,761
Piauí,2020-10-20,672,reported,,,,,,,,,
Piauí,2020-10-20,648,estimate,,674,228,354,514,598,705,802,1079
Piauí,2020-10-21,766,reported,,,,,,,,,
Piauí,2020-10-21,616,estimate,,645,218,343,488,569,670,765,1059
Piauí,2020-10-22,705,reported,,,,,,,,,
Piauí,2020-10-22,639,estimate,,663,217,351,505,586,697,797,1051
Piauí,2020-10-23,778,reported,,,,,,,,,
Piauí,2020-10-23,628,estimate,,653,214,351,498,579,685,780,1044
Piauí,2020-10-24,274,reported,,,,,,,,,
Piauí,2020-10-24,332,estimate,,346,116,181,263,306,361,413,557
Piauí,2020-10-25,175,reported,,,,,,,,,
Piauí,2020-10-25,228,estimate,,237,78,125,183,210,248,283,378
Piauí,2020-10-26,586,reported,,,,,,,,,
Piauí,2020-10-26,433,estimate,,450,152,237,342,400,470,533,723
Piauí,2020-10-27,679,reported,,,,,,,,,
Piauí,2020-10-27,616,estimate,,641,212,339,488,567,671,767,1017
Piauí,2020-10-28,657,reported,,,,,,,,,
Piauí,2020-10-28,588,estimate,,613,206,320,468,539,639,725,993
Piauí,2020-10-29,565,reported,,,,,,,,,
Piauí,2020-10-29,603,estimate,,626,206,328,477,557,651,745,1007
Piauí,2020-10-30,526,reported,,,,,,,,,
Piauí,2020-10-30,589,estimate,,612,199,321,472,542,639,732,969
Piauí,2020-10-31,255,reported,,,,,,,,,
Piauí,2020-10-31,310,estimate,,324,109,172,249,286,337,386,521
Piauí,2020-11-01,228,reported,,,,,,,,,
Piauí,2020-11-01,217,estimate,,226,75,119,172,199,236,270,365
Piauí,2020-11-02,168,reported,,,,,,,,,
Piauí,2020-11-02,410,estimate,,428,143,225,324,377,447,512,684
Piauí,2020-11-03,588,reported,,,,,,,,,
Piauí,2020-11-03,579,estimate,,607,207,316,456,529,636,727,988
Piauí,2020-11-04,496,reported,,,,,,,,,
Piauí,2020-11-04,550,estimate,,576,187,308,444,510,599,690,910
Piauí,2020-11-05,799,reported,,,,,,,,,
Piauí,2020-11-05,562,estimate,,587,194,315,449,517,610,693,944
Piauí,2020-11-06,701,reported,,,,,,,,,
Piauí,2020-11-06,559,estimate,,579,194,302,444,512,606,693,924
Piauí,2020-11-07,216,reported,,,,,,,,,
Piauí,2020-11-07,293,estimate,,307,101,168,234,271,320,367,491
Piauí,2020-11-08,407,reported,,,,,,,,,
Piauí,2020-11-08,204,estimate,,212,71,111,163,188,222,253,340
Piauí,2020-11-09,583,reported,,,,,,,,,
Piauí,2020-11-09,391,estimate,,407,136,213,310,357,424,485,652
Piauí,2020-11-10,617,reported,,,,,,,,,
Piauí,2020-11-10,550,estimate,,571,189,304,434,506,597,686,909
Piauí,2020-11-11,590,reported,,,,,,,,,
Piauí,2020-11-11,526,estimate,,549,183,288,419,483,572,658,884
Piauí,2020-11-12,517,reported,,,,,,,,,
Piauí,2020-11-12,536,estimate,,562,189,298,427,494,585,671,909
Piauí,2020-11-13,484,reported,,,,,,,,,
Piauí,2020-11-13,529,estimate,,555,191,290,417,485,576,663,905
Piauí,2020-11-14,232,reported,,,,,,,,,
Piauí,2020-11-14,282,estimate,,299,106,155,225,259,307,356,498
Piauí,2020-11-15,94,reported,,,,,,,,,
Piauí,2020-11-15,196,estimate,,205,71,107,154,180,215,247,335
Piauí,2020-11-16,200,reported,,,,,,,,,
Piauí,2020-11-16,383,estimate,,402,141,208,303,350,418,483,659
Piauí,2020-11-17,447,reported,,,,,,,,,
Piauí,2020-11-17,547,estimate,,573,194,302,433,500,596,686,930
Piauí,2020-11-18,515,reported,,,,,,,,,
Piauí,2020-11-18,536,estimate,,563,196,296,422,491,586,677,912
Piauí,2020-11-19,579,reported,,,,,,,,,
Piauí,2020-11-19,560,estimate,,587,208,308,442,511,612,696,966
Piauí,2020-11-20,511,reported,,,,,,,,,
Piauí,2020-11-20,566,estimate,,594,202,313,449,517,616,715,968
Piauí,2020-11-21,226,reported,,,,,,,,,
Piauí,2020-11-21,311,estimate,,322,109,167,244,287,337,387,517
Piauí,2020-11-22,185,reported,,,,,,,,,
Piauí,2020-11-22,220,estimate,,231,80,120,174,201,240,277,380
Piauí,2020-11-23,449,reported,,,,,,,,,
Piauí,2020-11-23,441,estimate,,459,158,236,343,404,480,552,751
Piauí,2020-11-24,698,reported,,,,,,,,,
Piauí,2020-11-24,646,estimate,,668,220,354,511,590,703,795,1060
Piauí,2020-11-25,418,reported,,,,,,,,,
Piauí,2020-11-25,634,estimate,,661,223,349,504,584,688,790,1058
Piauí,2020-11-26,661,reported,,,,,,,,,
Piauí,2020-11-26,673,estimate,,704,237,380,531,613,737,843,1131
Piauí,2020-11-27,520,reported,,,,,,,,,
Piauí,2020-11-27,688,estimate,,713,234,380,546,628,748,849,1133
Piauí,2020-11-28,1046,reported,,,,,,,,,
Piauí,2020-11-28,371,estimate,,387,127,209,295,341,405,464,620
Piauí,2020-11-29,293,reported,,,,,,,,,
Piauí,2020-11-29,264,estimate,,277,94,145,212,245,288,331,444
Piauí,2020-11-30,672,reported,,,,,,,,,
Piauí,2020-11-30,514,estimate,,538,183,282,409,471,560,644,870
Piauí,2020-12-01,746,reported,,,,,,,,,
Piauí,2020-12-01,743,estimate,,776,269,399,581,678,805,937,1266
Piauí,2020-12-02,664,reported,,,,,,,,,
Piauí,2020-12-02,726,estimate,,756,258,387,574,667,792,908,1236
Piauí,2020-12-03,729,reported,,,,,,,,,
Piauí,2020-12-03,751,estimate,,780,268,402,584,678,828,941,1260
Piauí,2020-12-04,714,reported,,,,,,,,,
Piauí,2020-12-04,733,estimate,,761,258,394,580,668,793,912,1238
Piauí,2020-12-05,445,reported,,,,,,,,,
Piauí,2020-12-05,393,estimate,,408,135,216,311,360,428,490,652
Piauí,2020-12-06,470,reported,,,,,,,,,
Piauí,2020-12-06,268,estimate,,278,95,142,211,245,291,332,449
Piauí,2020-12-07,641,reported,,,,,,,,,
Piauí,2020-12-07,512,estimate,,532,178,278,405,471,555,638,858
Piauí,2020-12-08,623,reported,,,,,,,,,
Piauí,2020-12-08,709,estimate,,738,249,382,564,648,768,880,1187
Piauí,2020-12-09,618,reported,,,,,,,,,
Piauí,2020-12-09,666,estimate,,695,239,356,527,609,727,833,1129
Piauí,2020-12-10,534,reported,,,,,,,,,
Piauí,2020-12-10,674,estimate,,700,236,371,535,615,730,833,1118
Piauí,2020-12-11,559,reported,,,,,,,,,
Piauí,2020-12-11,651,estimate,,677,229,357,512,598,703,808,1096
Piauí,2020-12-12,288,reported,,,,,,,,,
Piauí,2020-12-12,334,estimate,,350,119,182,266,306,364,421,567
Piauí,2020-12-13,175,reported,,,,,,,,,
Piauí,2020-12-13,229,estimate,,240,85,124,181,211,248,286,395
Piauí,2020-12-14,347,reported,,,,,,,,,
Piauí,2020-12-14,424,estimate,,445,151,236,337,391,462,532,724
Piauí,2020-12-15,530,reported,,,,,,,,,
Piauí,2020-12-15,589,estimate,,618,210,320,469,541,643,741,1002
Piauí,2020-12-16,654,reported,,,,,,,,,
Piauí,2020-12-16,551,estimate,,580,203,301,437,508,600,693,945
Piauí,2020-12-17,604,reported,,,,,,,,,
Piauí,2020-12-17,547,estimate,,577,206,299,429,501,598,693,951
Piauí,2020-12-18,580,reported,,,,,,,,,
Piauí,2020-12-18,529,estimate,,560,205,288,415,486,579,671,935
Piauí,2020-12-19,276,forecast,,294,117,140,210,251,304,356,507
Piauí,2020-12-20,186,forecast,,201,85,91,141,168,208,245,361
Piauí,2020-12-21,346,forecast,,378,166,169,261,311,387,460,693
Piauí,2020-12-22,479,forecast,,541,277,226,353,427,537,663,1056
Piauí,2020-12-23,452,forecast,,510,276,205,328,404,513,630,987
Piauí,2020-12-24,458,forecast,,528,344,200,320,400,522,653,1048
Piauí,2020-12-25,431,forecast,,519,383,186,303,377,498,629,1091
Piauí,2020-12-26,227,forecast,,282,278,85,152,196,264,341,589
Piauí,2020-12-27,154,forecast,,202,301,55,101,131,181,234,432
Piauí,2020-12-28,284,forecast,,401,800,101,183,242,339,457,873
Piauí,2020-12-29,386,forecast,,631,1859,125,243,326,469,625,1589
Piauí,2020-12-30,367,forecast,,643,3130,115,218,303,447,612,1493
Piauí,2020-12-31,360,forecast,,725,4409,108,216,295,445,616,1597
Piauí,2021-01-01,358,forecast,,805,7676,101,202,286,433,619,1713
Rio Grande do Norte,2020-09-25,171,reported,,,,,,,,,
Rio Grande do Norte,2020-09-25,159,estimate,,201,166,31,85,127,197,265,521
Rio Grande do Norte,2020-09-26,0,reported,,,,,,,,,
Rio Grande do Norte,2020-09-26,177,estimate,,226,189,34,99,146,215,302,570
Rio Grande do Norte,2020-09-27,272,reported,,,,,,,,,
Rio Grande do Norte,2020-09-27,314,estimate,,398,328,55,171,251,388,533,1024
Rio Grande do Norte,2020-09-28,248,reported,,,,,,,,,
Rio Grande do Norte,2020-09-28,167,estimate,,211,175,30,89,135,207,285,534
Rio Grande do Norte,2020-09-29,420,reported,,,,,,,,,
Rio Grande do Norte,2020-09-29,367,estimate,,474,403,67,201,298,447,624,1231
Rio Grande do Norte,2020-09-30,282,reported,,,,,,,,,
Rio Grande do Norte,2020-09-30,226,estimate,,292,247,42,125,183,277,386,769
Rio Grande do Norte,2020-10-01,391,reported,,,,,,,,,
Rio Grande do Norte,2020-10-01,402,estimate,,518,444,75,225,330,487,676,1351
Rio Grande do Norte,2020-10-02,452,reported,,,,,,,,,
Rio Grande do Norte,2020-10-02,226,estimate,,296,250,45,127,184,276,387,779
Rio Grande do Norte,2020-10-03,0,reported,,,,,,,,,
Rio Grande do Norte,2020-10-03,254,estimate,,320,272,45,134,202,305,419,827
Rio Grande do Norte,2020-10-04,237,reported,,,,,,,,,
Rio Grande do Norte,2020-10-04,426,estimate,,535,436,78,238,346,509,706,1413
Rio Grande do Norte,2020-10-05,254,reported,,,,,,,,,
Rio Grande do Norte,2020-10-05,218,estimate,,280,236,39,119,176,265,371,734
Rio Grande do Norte,2020-10-06,855,reported,,,,,,,,,
Rio Grande do Norte,2020-10-06,476,estimate,,607,501,87,264,389,580,817,1520
Rio Grande do Norte,2020-10-07,450,reported,,,,,,,,,
Rio Grande do Norte,2020-10-07,302,estimate,,370,285,54,165,242,360,493,937
Rio Grande do Norte,2020-10-08,102,reported,,,,,,,,,
Rio Grande do Norte,2020-10-08,520,estimate,,642,496,97,286,414,642,859,1627
Rio Grande do Norte,2020-10-09,194,reported,,,,,,,,,
Rio Grande do Norte,2020-10-09,296,estimate,,369,297,55,162,238,360,489,916
Rio Grande do Norte,2020-10-10,0,reported,,,,,,,,,
Rio Grande do Norte,2020-10-10,318,estimate,,398,316,62,175,251,393,534,995
Rio Grande do Norte,2020-10-11,450,reported,,,,,,,,,
Rio Grande do Norte,2020-10-11,522,estimate,,651,509,101,289,424,646,885,1640
Rio Grande do Norte,2020-10-12,73,reported,,,,,,,,,
Rio Grande do Norte,2020-10-12,257,estimate,,326,266,47,139,206,313,435,814
Rio Grande do Norte,2020-10-13,558,reported,,,,,,,,,
Rio Grande do Norte,2020-10-13,550,estimate,,691,561,95,300,446,674,925,1771
Rio Grande do Norte,2020-10-14,661,reported,,,,,,,,,
Rio Grande do Norte,2020-10-14,330,estimate,,415,329,64,175,265,404,550,1069
Rio Grande do Norte,2020-10-15,2324,reported,,,,,,,,,
Rio Grande do Norte,2020-10-15,540,estimate,,678,553,104,299,433,661,893,1709
Rio Grande do Norte,2020-10-16,189,reported,,,,,,,,,
Rio Grande do Norte,2020-10-16,308,estimate,,384,300,64,172,248,374,508,951
Rio Grande do Norte,2020-10-17,0,reported,,,,,,,,,
Rio Grande do Norte,2020-10-17,315,estimate,,396,315,55,172,254,386,533,1009
Rio Grande do Norte,2020-10-18,1705,reported,,,,,,,,,
Rio Grande do Norte,2020-10-18,478,estimate,,603,481,93,264,383,587,806,1523
Rio Grande do Norte,2020-10-19,165,reported,,,,,,,,,
Rio Grande do Norte,2020-10-19,235,estimate,,293,239,40,128,184,288,393,745
Rio Grande do Norte,2020-10-20,624,reported,,,,,,,,,
Rio Grande do Norte,2020-10-20,478,estimate,,593,463,91,268,389,591,789,1482
Rio Grande do Norte,2020-10-21,55,reported,,,,,,,,,
Rio Grande do Norte,2020-10-21,262,estimate,,334,276,48,145,210,320,445,860
Rio Grande do Norte,2020-10-22,123,reported,,,,,,,,,
Rio Grande do Norte,2020-10-22,428,estimate,,543,441,83,239,351,527,717,1349
Rio Grande do Norte,2020-10-23,204,reported,,,,,,,,,
Rio Grande do Norte,2020-10-23,228,estimate,,283,225,43,124,184,282,380,713
Rio Grande do Norte,2020-10-24,0,reported,,,,,,,,,
Rio Grande do Norte,2020-10-24,225,estimate,,277,218,40,123,183,271,373,692
